"county","state","msa","pmsa","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","white","black","turnout","pdensity"
"Kenedy","TX",NA,NA,0,460,-19.2000008,5.4000001,3.5,0,7.80000019,17778,12.1999998,50,39.7000008,82.173912,0,37.826088,0
"Kent","TX",NA,NA,1,1010,-16.2000008,11.5,10,291,10.3000002,23917,17.6000004,44.4000015,28.7000008,89.3069305,0.594059408,60.3960381,0.301029995663981
"Kerr","TX",NA,NA,34,36304,29.5,13.8000002,10.8999996,4698,20.2000008,27093,1.89999998,22.7000008,53.7000008,90.4638596,2.21738648,45.0583954,1.54406804435028
"Kimble","TX",NA,NA,3,4122,0.899999976,11.3999996,9.89999962,499,12.3999996,20992,9.80000019,29,49,88.646286,0.0485201366,39.1314888,0.602059991327962
"King","TX",NA,NA,0,354,-20.2000008,5.4000001,0.800000012,3601,24.5,29000,1.39999998,28.6000004,41.7999992,89.5480194,0,53.3898315,0
"Kinney","TX",NA,NA,2,3119,40.2000008,15.3000002,6.80000019,314,11,18873,5.19999981,38.9000015,41.2000008,88.0410385,1.82750881,49.3427391,0.477121254719662
"Kleberg","TX",NA,NA,35,30274,-8.89999962,5.5999999,4.19999981,6281,18.8999996,25908,0.699999988,48.4000015,36.9000015,68.2103424,3.29655814,34.8946304,1.55630250076729
"Knox","TX",NA,NA,6,4837,-10.8000002,11.3999996,10.8000002,688,10.8999996,22078,5.9000001,47.0999985,28.7000008,77.8375015,6.98780251,37.5232582,0.845098040014257
"Lamar","TX",NA,NA,48,43949,4.4000001,9.10000038,8.30000019,9047,13,26424,2.70000005,39,35.5999985,83.765274,14.5555077,36.9587479,1.69019608002851
"Lamb","TX",NA,NA,14,15072,-21.3999996,9.30000019,8.60000038,2690,11.1000004,22145,4.9000001,31.8999996,55,86.4915085,5.45382166,36.1597672,1.17609125905568
"Lampasas","TX",NA,NA,19,13521,13.3999996,8.10000038,7.5999999,3606,12.8000002,27146,6.5,29.1000004,43.0999985,89.9637604,1.98210192,38.3477554,1.30102999566398
"La Salle","TX",NA,NA,4,5254,-1.5,7.9000001,5.5,2628,10.8000002,17635,2.9000001,65.5999985,25.2999992,67.8911285,1.00875521,44.1377983,0.698970004336019
"Lavaca","TX",NA,NA,19,18690,-3.20000005,12.1999998,11.5,1666,8.39999962,25528,12.6000004,34.7000008,43.2000008,88.5018692,7.18031025,41.6051369,1.30102999566398
"Lee","TX",NA,NA,21,12854,18,8.39999962,7.5,2240,11.3000002,27551,10.1000004,36.5,41.7000008,78.2402344,13.8478298,39.349617,1.34242268082221
"Leon","TX",NA,NA,12,12665,34.7000008,11,8.80000019,1546,10.1999998,25162,9.19999981,37.0999985,40.2000008,84.7216721,12.7516775,43.489933,1.11394335230684
"Liberty","TX",3362,3360,47,52726,16.5,7.0999999,4.5999999,4431,7.9000001,27200,1.89999998,38.4000015,37.9000015,83.4768448,13.1073856,34.7817001,1.68124123737559
"Limestone","TX",NA,NA,23,20946,2,9.60000038,9.39999962,4432,10.6000004,24484,4.0999999,45.2000008,33.4000015,74.9307709,19.8414974,33.705719,1.38021124171161
"Lipscomb","TX",NA,NA,3,3143,-19.8999996,8.69999981,7.69999981,1838,14.8999996,28346,8.5,23.2999992,57.7000008,98.3773499,0.0318167359,46.2297173,0.602059991327962
"Live Oak","TX",NA,NA,9,9556,2.0999999,9.39999962,6.9000001,1424,12,23962,5.80000019,33.9000015,45.5,87.0238571,0.104646295,41.4922562,1
"Llano","TX",NA,NA,12,11631,15.1999998,19.5,14.5,2366,13.3000002,23140,4.5,33.0999985,42,97.8935623,0.189149693,62.6171455,1.11394335230684
"Loving","TX",NA,NA,0,107,54.9000015,10.3000002,2.79999995,3670,4,30833,0,20.7999992,32.2999992,86.9158859,0,89.7196274,0
"Lubbock","TX",4600,NA,250,222636,6.0999999,5.69999981,4.0999999,6381,23.3999996,30380,0.600000024,26.7999992,59,79.0694199,7.70495319,37.2168007,2.39967372148104
"Lynn","TX",NA,NA,8,6758,-21.7999992,8.19999981,7.0999999,1710,7.5,21214,10.1000004,37.0999985,50.7999992,77.1530075,3.29979277,35.9277878,0.954242509439325
"McCulloch","TX",NA,NA,8,8778,-5.9000001,10.5,11.6999998,2376,13.8000002,21864,6.80000019,39.9000015,31.7000008,89.4850769,1.89109135,39.7698784,0.954242509439325
"McLennan","TX",8800,NA,184,189123,12.1999998,7.5,6.0999999,8535,16.6000004,28953,1.29999995,37,40.7000008,77.2513123,15.6088896,37.0214081,2.26717172840301
"McMullen","TX",NA,NA,1,817,2.20000005,8.39999962,6.5,1439,14.6000004,31964,21.7000008,17.6000004,61.9000015,87.2705002,0,54.2227669,0.301029995663981
"Madison","TX",NA,NA,24,10931,3.9000001,7.69999981,8.30000019,3502,10.1000004,21734,6.80000019,40,39.7999992,73.039978,23.5568562,35.5228233,1.39794000867204
"Marion","TX",NA,NA,26,9984,-3.9000001,11.3000002,8.30000019,4953,7.5999999,19114,2.5999999,50.2999992,29,68.0288467,31.0496788,42.948719,1.43136376415899
"Martin","TX",NA,NA,5,4956,4.4000001,6,5.69999981,929,6.69999981,24663,7,32.2000008,49.5999985,63.740921,1.79580307,40.1129951,0.778151250383644
"Mason","TX",NA,NA,4,3423,-9.10000038,12.1999998,12.3000002,172,12.8999996,20817,10.3000002,33.0999985,45.0999985,90.096405,0.175284833,50.3067474,0.698970004336019
"Matagorda","TX",NA,NA,34,36928,0.300000012,6.5999999,5,7901,12.6000004,30467,1.39999998,36.0999985,40.5,72.0916367,13.8269062,35.6504555,1.54406804435028
"Maverick","TX",NA,NA,32,36378,29.5,5.30000019,3.20000005,5362,7.30000019,13438,0.600000024,61.9000015,27.2999992,65.2812119,0.08796525,20.1742821,1.51851393987789
"Medina","TX",NA,NA,21,27312,23,8.10000038,5.9000001,4474,11,25240,6.80000019,33.7999992,45.5,86.4381943,0.336848259,39.4881363,1.34242268082221
"Menard","TX",NA,NA,3,2252,-3.5999999,11.6000004,12.1000004,913,11.3000002,17255,12.8999996,43.2999992,27.7000008,92.1847229,0.310834825,56.7051506,0.602059991327962
"Midland","TX",5800,NA,124,106611,34.9000015,5.5,3.5,6930,26.3999996,36108,0.300000012,22.2000008,58.4000015,81.5835114,7.76749134,38.7830505,2.09691001300806
"Milam","TX",NA,NA,23,22946,0.699999988,9.69999981,9,2641,10,25629,6.69999981,47.4000015,32.2999992,81.0729523,12.8126907,32.5459785,1.38021124171161
"Mills","TX",NA,NA,6,4531,0.5,12.8999996,13.8000002,519,12.8000002,20849,12,37.7999992,35.2999992,93.5334396,0.220701829,43.9196663,0.845098040014257
"Mitchell","TX",NA,NA,8,8016,-15.6000004,10.6999998,10.1999998,3152,10.6000004,21867,5.30000019,43.7000008,36.5,78.8048935,4.52844334,38.585331,0.954242509439325
"Montague","TX",NA,NA,18,17274,-2,11.3000002,10.6999998,3152,10.1999998,22948,4.80000019,38.2999992,30.6000004,97.4528198,0.0289452355,43.568367,1.27875360095283
"Montgomery","TX",3362,3360,195,182201,60.0999985,5.30000019,3.29999995,5088,19.3999996,36775,0.800000012,23.7999992,51.2999992,91.1669006,4.26067924,42.7868118,2.29225607135648
"Moore","TX",NA,NA,20,17865,8.89999962,6,3.9000001,2938,10.8000002,30606,0.300000012,24.7999992,57.2000008,71.5868988,0.531765997,30.775259,1.32221929473392
"Morris","TX",NA,NA,51,13200,-11.6000004,9,7.9000001,3338,10.5,23689,3,54.4000015,25.1000004,74.015152,24.44697,42.1893921,1.7160033436348
"Motley","TX",NA,NA,1,1532,-27.2999992,13.3999996,12.8999996,1023,10.8000002,21568,11,31.2999992,54.5,88.9033966,4.4386425,53.4595299,0.301029995663981
"Nacogdoches","TX",NA,NA,58,54753,17,6.30000019,5.5,4869,20,26317,3.4000001,32.0999985,45.5999985,79.9444809,16.4739838,39.5284271,1.77085201164214
"Navarro","TX",NA,NA,37,39926,12.3999996,8.39999962,8.69999981,6060,12.6999998,26043,2.79999995,40.7999992,33.2999992,75.9454956,18.9700947,36.8707123,1.57978359661681
"Newton","TX",NA,NA,14,13569,1.89999998,7.80000019,5.69999981,1147,5.5,20268,1.79999995,59,22,76.6600342,22.3966389,40.5925255,1.17609125905568
"Nolan","TX",NA,NA,18,16594,-7,8.5,8,4650,12,24413,2.5999999,41.7999992,33.5,77.9920425,4.67036295,35.8683853,1.27875360095283
"Nueces","TX",1880,NA,360,291145,12.1999998,6.0999999,4,9620,17,29177,0.200000003,46,36.5,75.6214294,4.35899639,34.6188316,2.55750720190566
"Ochiltree","TX",NA,NA,10,9128,-7.69999981,6.4000001,4.5,2671,13.8000002,30245,3.5,15.6999998,68.0999985,87.8943939,0.0219106041,38.9351463,1.04139268515823
"Oldham","TX",NA,NA,1,2278,-2.29999995,6.19999981,4.30000019,2580,18.6000004,32019,9,22.7999992,59.0999985,92.7129059,0.395083398,43.3274803,0.301029995663981
"Orange","TX",840,NA,233,80509,-0.899999976,6.9000001,4,5618,10.3999996,31269,0.300000012,47.0999985,30.1000004,90.1849518,8.40651321,40.3557358,2.36921585741014
"Palo Pinto","TX",NA,NA,26,25055,2.0999999,9.30000019,7.69999981,4928,11.1000004,24447,2.20000005,36.5999985,30.7000008,91.039711,3.16104579,37.0185585,1.43136376415899
"Panola","TX",NA,NA,28,22035,6.5,8.60000038,7.19999981,2448,12,27294,4.4000001,42.2999992,37.2000008,80.3358307,18.4116173,42.3508072,1.46239799789896
"Parker","TX",1922,2800,75,64785,52,6.5,4.4000001,3493,13.8999996,35139,5.0999999,28.8999996,37.5,96.1132965,0.909161091,42.4388351,1.88081359228079
"Parmer","TX",NA,NA,11,9863,-9.80000019,6.80000019,5.69999981,2710,8.89999962,21747,9.39999962,21,60.2999992,91.047348,1.24708509,30.7512932,1.07918124604762
"Pecos","TX",NA,NA,3,14675,-2.0999999,5.80000019,4,3503,12.1000004,23027,1.89999998,39.2999992,40.5999985,64.3884125,0.422487229,30.821125,0.602059991327962
"Polk","TX",NA,NA,32,30687,37.2999992,12.3999996,8,4611,8.60000038,22287,1.5,41.7000008,37.7999992,81.7935944,12.6959295,46.4496384,1.51851393987789
"Potter","TX",320,NA,110,97874,1.10000002,7.19999981,5.9000001,7822,11.5,24692,0.200000003,34.2999992,48.5999985,75.4888916,8.86139297,28.3783226,2.04532297878666
"Presidio","TX",NA,NA,2,6637,32.0999985,7.9000001,6,1048,11.8000002,15182,0.400000006,62.9000015,21.2000008,84.7370834,0.0904022902,28.4917889,0.477121254719662
"Rains","TX",NA,NA,30,6715,43.5,10.8999996,7.19999981,3952,7.5,25486,7.0999999,37.0999985,32.7000008,93.9687271,4.25912142,44.4229355,1.49136169383427
"Randall","TX",320,NA,100,89673,22.3999996,6.19999981,3.70000005,6332,26.3999996,37156,0.899999976,22.5,61.5999985,94.3795776,1.24340665,45.2053566,2.00432137378264
"Reagan","TX",NA,NA,4,4514,10.6999998,4.5,3,2169,10.3999996,30573,6,27,52.0999985,78.6442184,2.81346917,27.6916256,0.698970004336019
"Real","TX",NA,NA,4,2412,-0.800000012,11.6999998,8.89999962,1949,10,19855,11.1000004,28.2000008,48,85.5721359,0,67.9933701,0.698970004336019
"Red River","TX",NA,NA,13,14317,-14.3999996,11.1000004,10.6999998,4760,7.30000019,20625,5.5,47.5,30.7000008,78.2496338,20.0600681,39.498497,1.14612803567824
"Reeves","TX",NA,NA,6,15852,-1.60000002,6.0999999,4.19999981,3496,6.9000001,20481,0.600000024,56.4000015,27.2999992,96.4736328,2.18899822,28.7471619,0.845098040014257
"Refugio","TX",NA,NA,10,7976,-15.6000004,9,7.30000019,2394,11.3000002,24624,4.4000001,41,39.4000015,77.7457352,8.08676052,46.7903709,1.04139268515823
"Roberts","TX",NA,NA,1,1025,-14.1999998,5.9000001,5.5999999,1052,17.3999996,31895,7,20.3999996,63.4000015,97.7560959,0,60.1951218,0.301029995663981
"Robertson","TX",NA,NA,18,15511,3.79999995,9.80000019,8.60000038,4747,9.5,23715,7.4000001,52.2000008,30.5,64.7733841,27.4579334,36.1292,1.27875360095283
"Rockwall","TX",1922,1920,225,25604,99.5,4.5,3.20000005,4169,28.5,47397,1.60000002,18.1000004,48.4000015,93.7002029,3.33932209,51.8239326,2.3541084391474
"Runnels","TX",NA,NA,10,11294,-8.39999962,10.1999998,10.5,1882,10,23827,8.89999962,32.2999992,38.0999985,92.4207535,1.62032938,38.4274826,1.04139268515823
"Rusk","TX",NA,NA,47,43735,5.5,8.89999962,8.30000019,5313,10.6999998,26493,3.29999995,32.5,45.5999985,77.1235886,20.5419006,37.8964233,1.68124123737559
"Sabine","TX",NA,NA,20,9586,10.6000004,15.8000002,9.69999981,2104,9.5,21684,1.60000002,48.9000015,31.8999996,87.5652008,11.6524096,48.8003349,1.32221929473392
"San Augustine","TX",NA,NA,15,7999,-10.1999998,11.8000002,10.5,2045,8.30000019,19347,2.79999995,47.5999985,34.0999985,70.7963486,28.0535069,45.6182022,1.20411998265592
"San Jacinto","TX",NA,NA,30,16372,51.5999985,9.80000019,5.9000001,2643,7.69999981,24060,2.29999995,40.5999985,35.5999985,82.6105576,15.5387249,42.8231125,1.49136169383427
"San Patricio","TX",1880,NA,88,58749,4.5,6.19999981,4.19999981,4075,11,25607,1.79999995,43.4000015,39.5,76.3144913,1.64768767,32.148632,1.94939000664491
"San Saba","TX",NA,NA,5,5401,-4.30000019,10.8999996,12.3000002,2629,11.8999996,18740,10,34,34.4000015,91.5386047,0.259211272,38.937233,0.778151250383644
"Schleicher","TX",NA,NA,2,2990,8.39999962,7.9000001,7.5,1605,13.3999996,25893,9.5,34.0999985,36.7000008,69.4983292,0.903010011,41.1705704,0.477121254719662
"Scurry","TX",NA,NA,21,18634,2.70000005,7.0999999,6.19999981,2790,10,28113,4.4000001,26.2999992,43.5999985,75.7378998,4.71718359,32.8485565,1.34242268082221
"Shackelford","TX",NA,NA,4,3316,-17.1000004,9.60000038,10.8999996,738,15,24199,7.5,31.6000004,40.5999985,94.2400513,0.361881793,46.2303963,0.698970004336019
"Shelby","TX",NA,NA,27,22034,-5.69999981,10.1999998,9.10000038,4004,8.80000019,21479,6.0999999,45.7999992,37,77.3667984,21.4532089,39.5071259,1.44715803134222
"Sherman","TX",NA,NA,3,2858,-12.1999998,7.80000019,5.80000019,1268,13.1999998,26325,2.5999999,19.1000004,62.2000008,98.5304413,0.139958009,47.900631,0.602059991327962
"Smith","TX",8640,NA,166,151309,20.2999992,7.80000019,5.9000001,7579,19.7999992,31042,1.39999998,29.7000008,47,75.1283798,20.8659096,38.9970207,2.22271647114758
"Somervell","TX",NA,NA,30,5360,33.0999985,6.4000001,5.5999999,4366,13.8000002,32295,5.80000019,30.5,34,90.4664154,0.186567158,47.9104462,1.49136169383427
"Starr","TX",NA,NA,37,40518,64.9000015,4.19999981,2.79999995,2482,6.69999981,10903,1.10000002,82.8000031,13.1000004,61.8663292,0.0617009737,22.8565083,1.57978359661681
"Stephens","TX",NA,NA,10,9010,-13.8000002,10.3999996,8.80000019,2261,11.8000002,23541,1.79999995,29.7000008,41.9000015,90.8657074,2.7968924,41.6870155,1.04139268515823
"Sterling","TX",NA,NA,2,1438,25.2999992,7.0999999,5.19999981,1022,13.5,29531,12.8000002,20,50.7999992,86.5090408,0,44.0890121,0.477121254719662
"Stonewall","TX",NA,NA,2,2013,-17.2999992,9.5,11.1999998,730,9.80000019,24924,8.10000038,49.9000015,21.5,94.2871323,4.42126179,55.8867378,0.477121254719662
"Sutton","TX",NA,NA,3,4135,-17.2999992,6.4000001,4.0999999,3813,20.3999996,28542,1.70000005,32.7999992,43,75.5743637,0.0483675934,38.6457062,0.602059991327962
"Swisher","TX",NA,NA,9,8133,-14.8000002,9.30000019,7.4000001,2938,11.5,23500,5.30000019,47.9000015,33.5,70.1094284,4.18049908,36.2596817,1
"Tarrant","TX",1922,2800,1413,1170103,41.7000008,5,3.29999995,11087,24,38279,0,33.0999985,38.9000015,78.4119873,12.0280008,40.2867088,3.15044940946088
"Taylor","TX",40,NA,132,119655,8.69999981,6.5999999,5.4000001,5552,20.7000008,29316,0.800000012,27.2000008,49.7999992,83.7716751,6.30730009,37.9875488,2.12385164096709
"Terrell","TX",NA,NA,1,1410,-16.1000004,8,6.19999981,1319,12,26364,6.5,51.5,27.8999996,84.3262405,0.0709219873,44.7517738,0.301029995663981
"Terry","TX",NA,NA,15,13218,-11,7.5999999,6,5059,9.69999981,26826,5.80000019,33.2000008,52.5,77.1826324,3.39688301,33.2501144,1.20411998265592
"Throckmorton","TX",NA,NA,2,1880,-13.1999998,11.1000004,11.3999996,833,15.3000002,21667,7.69999981,39.4000015,38.2000008,94.5744705,0,54.1489372,0.477121254719662
"Titus","TX",NA,NA,59,24009,13.6999998,8.19999981,7.4000001,5228,12.3000002,26655,3,41.0999985,34.2999992,77.7375183,13.4491234,36.6945724,1.77815125038364
"Tom Green","TX",7200,NA,65,98458,16.8999996,7,5.69999981,6147,17,28570,1.20000005,31.1000004,40.7999992,80.7786026,4.2007761,37.3143883,1.81954393554187
"Travis","TX",640,NA,620,576407,46.0999985,4.30000019,3,10355,34.7000008,35931,0.200000003,47.2999992,31.8999996,73.3421021,10.9597902,47.9236031,2.79309160017658
"Trinity","TX",NA,NA,17,11445,21.7999992,12.8999996,8.89999962,3371,9,21737,2.79999995,47.0999985,33.5999985,84.045433,14.3730888,51.6295319,1.25527250510331
"Tyler","TX",NA,NA,19,16646,9.80000019,12.1000004,8.19999981,2124,8.5,24627,1.70000005,47.0999985,32,87.4083862,11.9788542,44.2148247,1.30102999566398
"Upshur","TX",4420,NA,55,31370,13.3000002,7.9000001,6.69999981,3315,8.80000019,26116,3.5,39.0999985,37,86.3117599,12.3716927,38.9161606,1.7481880270062
"Upton","TX",NA,NA,3,4447,-9.69999981,5.4000001,4,2048,10.3000002,28775,2.70000005,27.7999992,51.7000008,78.4124146,2.11378455,39.4872932,0.602059991327962
"Uvalde","TX",NA,NA,16,23340,7.80000019,6.69999981,5.80000019,2177,13.5,20403,2.5,40.7999992,42.5,64.6015396,0.201371044,36.6023979,1.23044892137827
"Val Verde","TX",NA,NA,13,38721,13.3000002,6,3.70000005,5917,13,19688,0.5,43.2000008,37.2999992,68.9393387,1.95501149,28.3980274,1.14612803567824
"Van Zandt","TX",NA,NA,46,37944,23.6000004,10,7.9000001,2395,8.69999981,24979,6.80000019,32.4000015,35.4000015,93.1662445,3.82405639,43.2110481,1.67209785793572
"Victoria","TX",8750,NA,87,74361,12,6.4000001,4.5,8181,14.1000004,31685,1.20000005,29.2000008,50.2999992,79.6802063,6.59754419,35.0143204,1.94448267215017
"Walker","TX",NA,NA,67,50917,26,5.0999999,3.79999995,4700,19,29536,0.899999976,35.2999992,41.7999992,68.6332626,24.2237358,31.2744274,1.83250891270624
"Waller","TX",3362,3360,46,23390,20.2999992,6.0999999,4.9000001,5744,16.2000008,28711,3,47.0999985,33.7999992,55.5237274,37.6058159,38.7259521,1.67209785793572
"Ward","TX",NA,NA,15,13115,-10.3999996,6.5,4.69999981,3442,10.3999996,25951,0.100000001,38.2999992,40,75.5242081,3.48455977,33.7171173,1.20411998265592
"Washington","TX",NA,NA,44,26154,20.5,8.89999962,8.39999962,3931,15.1000004,29555,8.39999962,30.2000008,53.5999985,75.6366119,20.8878174,41.496521,1.65321251377534
"Webb","TX",4080,NA,44,133239,49.5999985,4.5999999,3.29999995,8967,11.1000004,19527,0.300000012,58.2999992,31.2999992,70.2924805,0.117082834,18.6627045,1.65321251377534
"Wharton","TX",NA,NA,37,39955,-0.899999976,7.5999999,6.80000019,4889,11.8000002,27850,4,36.2999992,43,72.8995132,15.7877617,32.0285339,1.57978359661681
"Wheeler","TX",NA,NA,6,5879,-22.8999996,9.80000019,12,1799,12.6999998,27016,7.30000019,33.9000015,52.7000008,92.2605896,2.61949301,47.0658264,0.845098040014257
"Wichita","TX",9080,NA,192,122378,-0.600000024,7.0999999,5.69999981,8582,16.5,28799,0.5,36.5,38.5,83.6972351,9.16913128,38.0852776,2.28555730900777
"Wilbarger","TX",NA,NA,15,15121,-8.5,9.19999981,9.60000038,5802,12.6999998,25603,3.0999999,36,36.7000008,79.4259644,8.92136765,35.3151245,1.20411998265592
"Willacy","TX",NA,NA,31,17705,4.5,6.5,4.5999999,3888,8.80000019,16254,3,61,27,78.057045,0.446201652,31.1211529,1.50514997831991
"Williamson","TX",640,NA,136,139551,100.099998,4.0999999,3.5,4016,24.6000004,38428,2.0999999,31.7000008,42.7999992,87.3616104,4.91648197,43.893631,2.13672056715641
"Wilson","TX",7240,NA,29,22650,41.7000008,6.9000001,5.69999981,2788,8.80000019,26671,9.10000038,38.5999985,39.0999985,86.7637939,1.06843269,42.4944801,1.47712125471966
"Winkler","TX",NA,NA,10,8626,-14.8999996,7.4000001,5.4000001,2134,10.1000004,25730,0.200000003,34.9000015,43.4000015,71.690239,1.93600738,31.323904,1.04139268515823
"Wise","TX",NA,NA,40,34679,34.5999985,7.0999999,5.5,2999,10,30399,6.30000019,33,33.5999985,93.8608398,1.12459993,39.1245422,1.61278385671974
"Wood","TX",NA,NA,46,29380,20.5,11.6999998,9.30000019,2663,9.60000038,25471,3.5,33.2000008,38.2000008,89.7311096,8.17562962,41.9264793,1.67209785793572
"Yoakum","TX",NA,NA,11,8786,6,5,3.70000005,2452,10.3999996,30712,3.29999995,23.1000004,57.7000008,71.7049866,0.97882998,29.3079891,1.07918124604762
"Young","TX",NA,NA,19,18126,-7.69999981,9.10000038,9.19999981,3344,11.1999998,26563,1.89999998,32.0999985,37.7000008,93.9148178,1.47853911,42.3424911,1.30102999566398
"Zapata","TX",NA,NA,10,9279,48.2999992,9,5.9000001,1709,6.9000001,16674,0.400000006,63.2000008,26.7000008,71.9905167,0.0107770236,35.0145493,1.04139268515823
"Zavala","TX",NA,NA,9,12162,5.5,6.19999981,4.5,3019,6.9000001,14072,2.0999999,79.0999985,14.8000002,52.9764824,2.43381023,31.8039799,1
"Beaver","UT",NA,NA,2,4765,11.6000004,9.10000038,7.0999999,2350,9,25000,1.79999995,31.6000004,49.2999992,97.523613,0.104931794,44.3022041,0.477121254719662
"Box Elder","UT",NA,NA,7,36485,12.8999996,5.5,4.30000019,2346,17.6000004,36648,3.5999999,14.1000004,49.5999985,95.1980286,0.0520761944,42.6339607,0.903089986991944
"Cache","UT",NA,NA,63,70183,28,4.19999981,3.9000001,3119,30,31562,2,16.2000008,52,94.8249588,0.309191674,43.7784081,1.80617997398389
"Carbon","UT",NA,NA,14,20228,-8.69999981,7.80000019,5.5999999,3382,12.5,31208,0.899999976,50.7999992,23.1000004,94.2258224,0.306505829,43.5880966,1.17609125905568
"Daggett","UT",NA,NA,1,690,-5.19999981,4.5999999,5.19999981,10028,11.6999998,26167,17.2000008,27.6000004,38.9000015,97.68116,0,64.0579681,0.301029995663981
"Davis","UT",7160,NA,657,187941,36.4000015,4,2.0999999,3252,23.5,38050,0.100000001,18.2999992,48,94.9186172,1.25305283,43.2848625,2.81822589361396
"Duchesne","UT",NA,NA,4,12645,3.9000001,5,3.5,3449,11.8000002,26491,9.80000019,16.8999996,43.4000015,93.3728714,0.079082638,36.1012268,0.698970004336019
"Emery","UT",NA,NA,2,10332,-10.5,4.4000001,3.5,4211,10.3999996,34401,4,29.8999996,36.4000015,98.0158768,0.0387146734,43.650795,0.477121254719662
"Garfield","UT",NA,NA,1,3980,10.3000002,8.69999981,5.30000019,0,15,23701,3.5999999,15.6000004,62.2999992,97.7386932,0.0251256283,49.8241196,0.301029995663981
"Grand","UT",NA,NA,2,6620,-13.3999996,8.19999981,4.30000019,7147,15.3999996,26500,1.5,34.7000008,32.9000015,95.7854996,0.105740182,50.4833832,0.477121254719662
"Iron","UT",NA,NA,7,20789,26,5.80000019,3.79999995,3751,21.8999996,27283,0.800000012,16.3999996,59.9000015,95.8295288,0.206840158,45.1103935,0.903089986991944
